"","x"
"4024",63.4350061086148
"4025",63.4428877022476
"4026",63.4507683168612
"4027",63.4586479528204
"4028",63.4665266104897
"4029",63.4744042902334
"4030",63.4822809924155
"4031",63.4901567173999
"4032",63.4980314655502
"4033",63.5059052372297
"4034",63.5137780328017
"4035",63.521649852629
"4036",63.5295206970744
"4037",63.5373905665003
"4038",63.545259461269
"4039",63.5531273817426
"4040",63.5609943282828
"4041",63.5688603012513
"4042",63.5767253010093
"4043",63.5845893279181
"4044",63.5924523823386
"4045",63.6003144646314
"4046",63.608175575157
"4047",63.6160357142757
"4048",63.6238948823475
"4049",63.6317530797321
"4050",63.6396103067893
"4051",63.6474665638783
"4052",63.6553218513582
"4053",63.663176169588
"4054",63.6710295189264
"4055",63.6788818997319
"4056",63.6867333123626
"4057",63.6945837571767
"4058",63.7024332345319
"4059",63.7102817447859
"4060",63.718129288296
"4061",63.7259758654193
"4062",63.7338214765128
"4063",63.7416661219332
"4064",63.7495098020369
"4065",63.7573525171803
"4066",63.7651942677194
"4067",63.7730350540101
"4068",63.7808748764079
"4069",63.7887137352682
"4070",63.7965516309463
"4071",63.8043885637971
"4072",63.8122245341753
"4073",63.8200595424354
"4074",63.8278935889318
"4075",63.8357266740185
"4076",63.8435587980495
"4077",63.8513899613783
"4078",63.8592201643584
"4079",63.8670494073431
"4080",63.8748776906852
"4081",63.8827050147378
"4082",63.8905313798532
"4083",63.8983567863838
"4084",63.9061812346818
"4085",63.9140047250992
"4086",63.9218272579876
"4087",63.9296488336984
"4088",63.9374694525831
"4089",63.9452891149927
"4090",63.9531078212779
"4091",63.9609255717895
"4092",63.9687423668779
"4093",63.9765582068933
"4094",63.9843730921856
"4095",63.9921870231046
"4096",64
"4097",64.007812023221
"4098",64.0156230931169
"4099",64.0234332100365
"4100",64.0312423743285
"4101",64.0390505863415
"4102",64.0468578464237
"4103",64.0546641549232
"4104",64.0624695121879
"4105",64.0702739185654
"4106",64.0780773744032
"4107",64.0858798800485
"4108",64.0936814358483
"4109",64.1014820421494
"4110",64.1092816992984
"4111",64.1170804076418
"4112",64.1248781675256
"4113",64.1326749792959
"4114",64.1404708432983
"4115",64.1482657598785
"4116",64.1560597293818
"4117",64.1638527521532
"4118",64.1716448285378
"4119",64.1794359588802
"4120",64.1872261435249
"4121",64.1950153828161
"4122",64.2028036770981
"4123",64.2105910267146
"4124",64.2183774320093
"4125",64.2261628933257
"4126",64.2339474110069
"4127",64.2417309853961
"4128",64.249513616836
"4129",64.2572953056694
"4130",64.2650760522385
"4131",64.2728558568857
"4132",64.2806347199528
"4133",64.2884126417817
"4134",64.296189622714
"4135",64.3039656630911
"4136",64.3117407632541
"4137",64.319514923544
"4138",64.3272881443016
"4139",64.3350604258673
"4140",64.3428317685816
"4141",64.3506021727847
"4142",64.3583716388164
"4143",64.3661401670164
"4144",64.3739077577243
"4145",64.3816744112795
"4146",64.389440128021
"4147",64.3972049082877
"4148",64.4049687524185
"4149",64.4127316607517
"4150",64.4204936336256
"4151",64.4282546713785
"4152",64.4360147743481
"4153",64.4437739428721
"4154",64.4515321772881
"4155",64.4592894779333
"4156",64.4670458451448
"4157",64.4748012792595
"4158",64.482555780614
"4159",64.4903093495449
"4160",64.4980619863884
"4161",64.5058136914806
"4162",64.5135644651572
"4163",64.5213143077542
"4164",64.5290632196067
"4165",64.5368112010502
"4166",64.5445582524197
"4167",64.55230437405
"4168",64.5600495662759
"4169",64.5677938294317
"4170",64.5755371638518
"4171",64.5832795698701
"4172",64.5910210478206
"4173",64.5987615980368
"4174",64.6065012208524
"4175",64.6142399166004
"4176",64.621977685614
"4177",64.6297145282261
"4178",64.6374504447692
"4179",64.6451854355759
"4180",64.6529195009785
"4181",64.6606526413088
"4182",64.668384856899
"4183",64.6761161480805
"4184",64.6838465151849
"4185",64.6915759585435
"4186",64.6993044784872
"4187",64.7070320753471
"4188",64.7147587494538
"4189",64.7224845011376
"4190",64.730209330729
"4191",64.7379332385581
"4192",64.7456562249546
"4193",64.7533782902483
"4194",64.7610994347687
"4195",64.7688196588451
"4196",64.7765389628066
"4197",64.7842573469821
"4198",64.7919748117003
"4199",64.7996913572897
"4200",64.8074069840786
"4201",64.8151216923952
"4202",64.8228354825674
"4203",64.8305483549229
"4204",64.8382603097893
"4205",64.8459713474939
"4206",64.8536814683638
"4207",64.8613906727261
"4208",64.8690989609074
"4209",64.8768063332344
"4210",64.8845127900333
"4211",64.8922183316305
"4212",64.8999229583518
"4213",64.9076266705231
"4214",64.9153294684699
"4215",64.9230313525177
"4216",64.9307323229917
"4217",64.9384323802169
"4218",64.9461315245181
"4219",64.9538297562199
"4220",64.9615270756469
"4221",64.9692234831231
"4222",64.9769189789728
"4223",64.9846135635198
"4224",64.9923072370877
"4225",65
"4226",65.00769185258
"4227",65.0153827951509
"4228",65.0230728280354
"4229",65.0307619515564
"4230",65.0384501660364
"4231",65.0461374717977
"4232",65.0538238691624
"4233",65.0615093584525
"4234",65.0691939399898
"4235",65.0768776140958
"4236",65.0845603810919
"4237",65.0922422412994
"4238",65.0999231950392
"4239",65.1076032426321
"4240",65.1152823843988
"4241",65.1229606206597
"4242",65.1306379517351
"4243",65.138314377945
"4244",65.1459898996093
"4245",65.1536645170477
"4246",65.1613382305796
"4247",65.1690110405245
"4248",65.1766829472013
"4249",65.1843539509291
"4250",65.1920240520265
"4251",65.1996932508122
"4252",65.2073615476044
"4253",65.2150289427215
"4254",65.2226954364813
"4255",65.2303610292017
"4256",65.2380257212004
"4257",65.2456895127946
"4258",65.2533524043018
"4259",65.2610143960389
"4260",65.2686754883229
"4261",65.2763356814704
"4262",65.2839949757979
"4263",65.2916533716217
"4264",65.299310869258
"4265",65.3069674690228
"4266",65.3146231712317
"4267",65.3222779762004
"4268",65.3299318842443
"4269",65.3375848956785
"4270",65.3452370108182
"4271",65.352888229978
"4272",65.3605385534728
"4273",65.3681879816169
"4274",65.3758365147246
"4275",65.3834841531101
"4276",65.3911308970873
"4277",65.3987767469698
"4278",65.4064217030713
"4279",65.4140657657052
"4280",65.4217089351845
"4281",65.4293512118224
"4282",65.4369925959315
"4283",65.4446330878247
"4284",65.4522726878143
"4285",65.4599113962126
"4286",65.4675492133316
"4287",65.4751861394834
"4288",65.4828221749796
"4289",65.4904573201318
"4290",65.4980915752513
"4291",65.5057249406493
"4292",65.5133574166368
"4293",65.5209890035247
"4294",65.5286197016235
"4295",65.5362495112438
"4296",65.5438784326958
"4297",65.5515064662895
"4298",65.5591336123351
"4299",65.566759871142
"4300",65.57438524302
"4301",65.5820097282784
"4302",65.5896333272263
"4303",65.5972560401729
"4304",65.6048778674269
"4305",65.612498809297
"4306",65.6201188660917
"4307",65.6277380381192
"4308",65.6353563256878
"4309",65.6429737291052
"4310",65.6505902486794
"4311",65.6582058847179
"4312",65.665820637528
"4313",65.6734345074171
"4314",65.6810474946921
"4315",65.68865959966
"4316",65.6962708226274
"4317",65.7038811639008
"4318",65.7114906237866
"4319",65.719099202591
"4320",65.7267069006199
"4321",65.7343137181792
"4322",65.7419196555744
"4323",65.749524713111
"4324",65.7571288910944
"4325",65.7647321898295
"4326",65.7723346096214
"4327",65.7799361507747
"4328",65.7875368135941
"4329",65.7951365983839
"4330",65.8027355054484
"4331",65.8103335350916
"4332",65.8179306876173
"4333",65.8255269633294
"4334",65.8331223625312
"4335",65.8407168855261
"4336",65.8483105326173
"4337",65.8559033041078
"4338",65.8634952003004
"4339",65.8710862214978
"4340",65.8786763680024
"4341",65.8862656401165
"4342",65.8938540381423
"4343",65.9014415623816
"4344",65.9090282131363
"4345",65.916613990708
"4346",65.924198895398
"4347",65.9317829275077
"4348",65.9393660873381
"4349",65.9469483751902
"4350",65.9545297913646
"4351",65.9621103361619
"4352",65.9696900098826
"4353",65.9772688128267
"4354",65.9848467452945
"4355",65.9924238075857
"4356",66
"4357",66.007575322837
"4358",66.015149776396
"4359",66.0227233609763
"4360",66.0302960768767
"4361",66.0378679243962
"4362",66.0454389038335
"4363",66.0530090154869
"4364",66.060578259655
"4365",66.0681466366357
"4366",66.0757141467272
"4367",66.0832807902271
"4368",66.0908465674332
"4369",66.098411478643
"4370",66.1059755241536
"4371",66.1135387042624
"4372",66.1211010192662
"4373",66.1286624694618
"4374",66.1362230551458
"4375",66.1437827766148
"4376",66.1513416341649
"4377",66.1588996280924
"4378",66.1664567586931
"4379",66.1740130262628
"4380",66.1815684310972
"4381",66.1891229734916
"4382",66.1966766537415
"4383",66.2042294721417
"4384",66.2117814289874
"4385",66.2193325245732
"4386",66.2268827591938
"4387",66.2344321331436
"4388",66.2419806467168
"4389",66.2495283002075
"4390",66.2570750939098
"4391",66.2646210281173
"4392",66.2721661031236
"4393",66.2797103192221
"4394",66.2872536767062
"4395",66.2947961758689
"4396",66.3023378170031
"4397",66.3098786004016
"4398",66.317418526357
"4399",66.3249575951617
"4400",66.332495807108
"4401",66.3400331624879
"4402",66.3475696615935
"4403",66.3551053047164
"4404",66.3626400921482
"4405",66.3701740241805
"4406",66.3777071011044
"4407",66.385239323211
"4408",66.3927706907913
"4409",66.4003012041361
"4410",66.407830863536
"4411",66.4153596692813
"4412",66.4228876216625
"4413",66.4304147209695
"4414",66.4379409674924
"4415",66.4454663615209
"4416",66.4529909033446
"4417",66.460514593253
"4418",66.4680374315355
"4419",66.475559418481
"4420",66.4830805543786
"4421",66.4906008395172
"4422",66.4981202741852
"4423",66.5056388586712
"4424",66.5131565932636
"4425",66.5206734782504
"4426",66.5281895139196
"4427",66.5357047005591
"4428",66.5432190384565
"4429",66.5507325278993
"4430",66.558245169175
"4431",66.5657569625705
"4432",66.573267908373
"4433",66.5807780068692
"4434",66.588287258346
"4435",66.5957956630897
"4436",66.6033032213869
"4437",66.6108099335236
"4438",66.6183157997859
"4439",66.6258208204597
"4440",66.6333249958307
"4441",66.6408283261845
"4442",66.6483308118065
"4443",66.6558324529819
"4444",66.6633332499958
"4445",66.6708332031331
"4446",66.6783323126786
"4447",66.6858305789168
"4448",66.6933280021323
"4449",66.7008245826092
"4450",66.7083203206317
"4451",66.7158152164837
"4452",66.7233092704491
"4453",66.7308024828115
"4454",66.7382948538543
"4455",66.745786383861
"4456",66.7532770731145
"4457",66.7607669218981
"4458",66.7682559304944
"4459",66.7757440991862
"4460",66.783231428256
"4461",66.7907179179862
"4462",66.7982035686589
"4463",66.8056883805563
"4464",66.8131723539603
"4465",66.8206554891525
"4466",66.8281377864145
"4467",66.8356192460278
"4468",66.8430998682736
"4469",66.8505796534331
"4470",66.8580586017871
"4471",66.8655367136165
"4472",66.873013989202
"4473",66.8804904288239
"4474",66.8879660327626
"4475",66.8954408012983
"4476",66.9029147347109
"4477",66.9103878332804
"4478",66.9178600972864
"4479",66.9253315270085
"4480",66.932802122726
"4481",66.9402718847182
"4482",66.9477408132642
"4483",66.9552089086428
"4484",66.9626761711328
"4485",66.9701426010129
"4486",66.9776081985614
"4487",66.9850729640567
"4488",66.9925368977769
"4489",67
"4490",67.0074622710038
"4491",67.014923711066
"4492",67.0223843204642
"4493",67.0298440994756
"4494",67.0373030483775
"4495",67.0447611674469
"4496",67.0522184569608
"4497",67.0596749171959
"4498",67.0671305484289
"4499",67.074585350936
"4500",67.0820393249937
"4501",67.089492470878
"4502",67.096944788865
"4503",67.1043962792305
"4504",67.1118469422501
"4505",67.1192967781993
"4506",67.1267457873536
"4507",67.1341939699882
"4508",67.1416413263781
"4509",67.1490878567982
"4510",67.1565335615233
"4511",67.1639784408279
"4512",67.1714224949867
"4513",67.1788657242737
"4514",67.1863081289633
"4515",67.1937497093294
"4516",67.2011904656458
"4517",67.2086303981862
"4518",67.2160695072242
"4519",67.2235077930332
"4520",67.2309452558864
"4521",67.238381896057
"4522",67.2458177138177
"4523",67.2532527094415
"4524",67.2606868832009
"4525",67.2681202353686
"4526",67.2755527662166
"4527",67.2829844760174
"4528",67.2904153650429
"4529",67.297845433565
"4530",67.3052746818554
"4531",67.3127031101857
"4532",67.3201307188273
"4533",67.3275575080516
"4534",67.3349834781297
"4535",67.3424086293325
"4536",67.3498329619309
"4537",67.3572564761956
"4538",67.3646791723972
"4539",67.3721010508059
"4540",67.3795221116921
"4541",67.3869423553258
"4542",67.394361781977
"4543",67.4017803919155
"4544",67.4091981854109
"4545",67.4166151627327
"4546",67.4240313241503
"4547",67.4314466699329
"4548",67.4388612003495
"4549",67.446274915669
"4550",67.4536878161602
"4551",67.4610999020917
"4552",67.468511173732
"4553",67.4759216313494
"4554",67.483331275212
"4555",67.4907401055878
"4556",67.4981481227448
"4557",67.5055553269507
"4558",67.512961718473
"4559",67.5203672975792
"4560",67.5277720645365
"4561",67.5351760196122
"4562",67.5425791630731
"4563",67.5499814951862
"4564",67.5573830162181
"4565",67.5647837264355
"4566",67.5721836261046
"4567",67.5795827154918
"4568",67.5869809948632
"4569",67.5943784644847
"4570",67.6017751246223
"4571",67.6091709755415
"4572",67.6165660175079
"4573",67.6239602507869
"4574",67.6313536756437
"4575",67.6387462923434
"4576",67.6461381011511
"4577",67.6535291023314
"4578",67.6609192961491
"4579",67.6683086828687
"4580",67.6756972627545
"4581",67.6830850360709
"4582",67.6904720030818
"4583",67.6978581640512
"4584",67.705243519243
"4585",67.7126280689208
"4586",67.7200118133481
"4587",67.7273947527882
"4588",67.7347768875044
"4589",67.7421582177598
"4590",67.7495387438173
"4591",67.7569184659397
"4592",67.7642973843897
"4593",67.7716754994297
"4594",67.7790528113222
"4595",67.7864293203293
"4596",67.7938050267132
"4597",67.8011799307357
"4598",67.8085540326587
"4599",67.8159273327439
"4600",67.8232998312527
"4601",67.8306715284465
"4602",67.8380424245865
"4603",67.8454125199339
"4604",67.8527818147495
"4605",67.8601503092942
"4606",67.8675180038286
"4607",67.8748848986133
"4608",67.8822509939086
"4609",67.8896162899747
"4610",67.8969807870718
"4611",67.9043444854598
"4612",67.9117073853986
"4613",67.9190694871477
"4614",67.9264307909668
"4615",67.9337912971152
"4616",67.9411510058521
"4617",67.9485099174368
"4618",67.955868032128
"4619",67.9632253501848
"4620",67.9705818718657
"4621",67.9779375974294
"4622",67.9852925271341
"4623",67.9926466612383
"4624",68
"4625",68.0073525436772
"4626",68.0147042925278
"4627",68.0220552468095
"4628",68.0294054067798
"4629",68.0367547726962
"4630",68.044103344816
"4631",68.0514511233963
"4632",68.0587981086942
"4633",68.0661443009665
"4634",68.07348970047
"4635",68.0808343074613
"4636",68.0881781221968
"4637",68.0955211449329
"4638",68.1028633759257
"4639",68.1102048154313
"4640",68.1175454637056
"4641",68.1248853210044
"4642",68.1322243875833
"4643",68.1395626636978
"4644",68.1469001496033
"4645",68.1542368455549
"4646",68.1615727518079
"4647",68.1689078686171
"4648",68.1762421962372
"4649",68.1835757349231
"4650",68.1909084849293
"4651",68.1982404465101
"4652",68.2055716199197
"4653",68.2129020054124
"4654",68.2202316032422
"4655",68.2275604136627
"4656",68.2348884369279
"4657",68.2422156732913
"4658",68.2495421230062
"4659",68.2568677863261
"4660",68.264192663504
"4661",68.2715167547931
"4662",68.2788400604463
"4663",68.2861625807162
"4664",68.2934843158555
"4665",68.3008052661167
"4666",68.3081254317523
"4667",68.3154448130143
"4668",68.3227634101549
"4669",68.330081223426
"4670",68.3373982530796
"4671",68.3447144993671
"4672",68.3520299625402
"4673",68.3593446428504
"4674",68.3666585405488
"4675",68.3739716558867
"4676",68.381283989115
"4677",68.3885955404847
"4678",68.3959063102464
"4679",68.4032162986507
"4680",68.4105255059483
"4681",68.4178339323893
"4682",68.425141578224
"4683",68.4324484437025
"4684",68.4397545290747
"4685",68.4470598345904
"4686",68.4543643604993
"4687",68.461668107051
"4688",68.4689710744948
"4689",68.47627326308
"4690",68.4835746730557
"4691",68.4908753046711
"4692",68.4981751581748
"4693",68.5054742338158
"4694",68.5127725318426
"4695",68.5200700525036
"4696",68.5273667960473
"4697",68.5346627627218
"4698",68.5419579527752
"4699",68.5492523664555
"4700",68.5565460040104
"4701",68.5638388656878
"4702",68.5711309517351
"4703",68.5784222623997
"4704",68.585712797929
"4705",68.5930025585701
"4706",68.60029154457
"4707",68.6075797561756
"4708",68.6148671936338
"4709",68.6221538571911
"4710",68.629439747094
"4711",68.6367248635889
"4712",68.644009206922
"4713",68.6512927773396
"4714",68.6585755750875
"4715",68.6658576004116
"4716",68.6731388535576
"4717",68.6804193347711
"4718",68.6876990442976
"4719",68.6949779823824
"4720",68.7022561492707
"4721",68.7095335452075
"4722",68.7168101704379
"4723",68.7240860252066
"4724",68.7313611097583
"4725",68.7386354243376
"4726",68.7459089691888
"4727",68.7531817445564
"4728",68.7604537506843
"4729",68.7677249878168
"4730",68.7749954561976
"4731",68.7822651560706
"4732",68.7895340876794
"4733",68.7968022512675
"4734",68.8040696470783
"4735",68.8113362753551
"4736",68.818602136341
"4737",68.8258672302791
"4738",68.8331315574121
"4739",68.8403951179829
"4740",68.847657912234
"4741",68.854919940408
"4742",68.8621812027473
"4743",68.869441699494
"4744",68.8767014308903
"4745",68.8839603971781
"4746",68.8912185985993
"4747",68.8984760353957
"4748",68.9057327078089
"4749",68.9129886160802
"4750",68.9202437604511
"4751",68.9274981411628
"4752",68.9347517584563
"4753",68.9420046125727
"4754",68.9492567037528
"4755",68.9565080322373
"4756",68.9637585982667
"4757",68.9710084020815
"4758",68.9782574439221
"4759",68.9855057240287
"4760",68.9927532426414
"4761",69
"4762",69.0072459963445
"4763",69.0144912319145
"4764",69.0217357069496
"4765",69.0289794216893
"4766",69.0362223763728
"4767",69.0434645712395
"4768",69.0507060065283
"4769",69.0579466824782
"4770",69.065186599328
"4771",69.0724257573165
"4772",69.0796641566822
"4773",69.0869017976635
"4774",69.0941386804988
"4775",69.1013748054263
"4776",69.108610172684
"4777",69.1158447825099
"4778",69.1230786351418
"4779",69.1303117308175
"4780",69.1375440697744
"4781",69.1447756522501
"4782",69.1520064784819
"4783",69.1592365487069
"4784",69.1664658631623
"4785",69.173694422085
"4786",69.1809222257119
"4787",69.1881492742796
"4788",69.1953755680248
"4789",69.2026011071838
"4790",69.2098258919931
"4791",69.2170499226888
"4792",69.2242731995071
"4793",69.2314957226839
"4794",69.238717492455
"4795",69.2459385090563
"4796",69.2531587727231
"4797",69.2603782836912
"4798",69.2675970421957
"4799",69.274815048472
"4800",69.2820323027551
"4801",69.28924880528
"4802",69.2964645562817
"4803",69.3036795559947
"4804",69.3108938046538
"4805",69.3181073024935
"4806",69.3253200497481
"4807",69.3325320466518
"4808",69.3397432934389
"4809",69.3469537903432
"4810",69.3541635375988
"4811",69.3613725354393
"4812",69.3685807840985
"4813",69.3757882838098
"4814",69.3829950348066
"4815",69.3902010373223
"4816",69.3974062915899
"4817",69.4046107978425
"4818",69.4118145563131
"4819",69.4190175672344
"4820",69.4262198308391
"4821",69.4334213473598
"4822",69.4406221170289
"4823",69.4478221400787
"4824",69.4550214167413
"4825",69.462219947249
"4826",69.4694177318336
"4827",69.476614770727
"4828",69.4838110641608
"4829",69.4910066123668
"4830",69.4982014155762
"4831",69.5053954740206
"4832",69.5125887879311
"4833",69.5197813575388
"4834",69.5269731830748
"4835",69.5341642647699
"4836",69.5413546028548
"4837",69.5485441975603
"4838",69.5557330491168
"4839",69.5629211577547
"4840",69.5701085237043
"4841",69.5772951471958
"4842",69.5844810284592
"4843",69.5916661677244
"4844",69.5988505652213
"4845",69.6060342211794
"4846",69.6132171358284
"4847",69.6203993093978
"4848",69.6275807421168
"4849",69.6347614342147
"4850",69.6419413859206
"4851",69.6491205974634
"4852",69.656299069072
"4853",69.6634768009751
"4854",69.6706537934014
"4855",69.6778300465794
"4856",69.6850055607374
"4857",69.6921803361037
"4858",69.6993543729065
"4859",69.7065276713738
"4860",69.7137002317335
"4861",69.7208720542134
"4862",69.7280431390413
"4863",69.7352134864446
"4864",69.7423830966508
"4865",69.7495519698872
"4866",69.7567201063812
"4867",69.7638875063596
"4868",69.7710541700496
"4869",69.778220097678
"4870",69.7853852894716
"4871",69.792549745657
"4872",69.7997134664606
"4873",69.8068764521089
"4874",69.8140387028282
"4875",69.8212002188447
"4876",69.8283610003844
"4877",69.8355210476732
"4878",69.8426803609369
"4879",69.8498389404013
"4880",69.8569967862919
"4881",69.8641538988343
"4882",69.8713102782537
"4883",69.8784659247754
"4884",69.8856208386246
"4885",69.8927750200262
"4886",69.8999284692052
"4887",69.9070811863863
"4888",69.9142331717941
"4889",69.9213844256534
"4890",69.9285349481884
"4891",69.9356847396235
"4892",69.9428338001828
"4893",69.9499821300906
"4894",69.9571297295708
"4895",69.9642765988472
"4896",69.9714227381436
"4897",69.9785681476836
"4898",69.9857128276908
"4899",69.9928567783885
"4900",70
"4901",70.0071424927486
"4902",70.0142842568572
"4903",70.0214252925489
"4904",70.0285656000464
"4905",70.0357051795725
"4906",70.0428440313498
"4907",70.0499821556009
"4908",70.057119552548
"4909",70.0642562224134
"4910",70.0713921654194
"4911",70.0785273817879
"4912",70.0856618717409
"4913",70.0927956355002
"4914",70.0999286732875
"4915",70.1070609853244
"4916",70.1141925718324
"4917",70.1213234330328
"4918",70.128453569147
"4919",70.1355829803959
"4920",70.1427116670007
"4921",70.1498396291823
"4922",70.1569668671615
"4923",70.164093381159
"4924",70.1712191713953
"4925",70.178344238091
"4926",70.1854685814664
"4927",70.1925922017416
"4928",70.199715099137
"4929",70.2068372738724
"4930",70.2139587261678
"4931",70.221079456243
"4932",70.2281994643178
"4933",70.2353187506115
"4934",70.2424373153438
"4935",70.2495551587339
"4936",70.2566722810012
"4937",70.2637886823647
"4938",70.2709043630435
"4939",70.2780193232564
"4940",70.2851335632223
"4941",70.2922470831599
"4942",70.2993598832877
"4943",70.3064719638242
"4944",70.3135833249878
"4945",70.3206939669967
"4946",70.327803890069
"4947",70.3349130944227
"4948",70.3420215802759
"4949",70.3491293478462
"4950",70.3562363973514
"4951",70.3633427290091
"4952",70.3704483430367
"4953",70.3775532396516
"4954",70.3846574190711
"4955",70.3917608815123
"4956",70.3988636271922
"4957",70.4059656563277
"4958",70.4130669691358
"4959",70.420167565833
"4960",70.427267446636
"4961",70.4343666117613
"4962",70.4414650614253
"4963",70.4485627958442
"4964",70.4556598152341
"4965",70.4627561198113
"4966",70.4698517097915
"4967",70.4769465853906
"4968",70.4840407468244
"4969",70.4911341943084
"4970",70.4982269280583
"4971",70.5053189482893
"4972",70.5124102552168
"4973",70.5195008490559
"4974",70.5265907300218
"4975",70.5336798983294
"4976",70.5407683541936
"4977",70.5478560978291
"4978",70.5549431294505
"4979",70.5620294492725
"4980",70.5691150575094
"4981",70.5761999543756
"4982",70.5832841400852
"4983",70.5903676148524
"4984",70.5974503788912
"4985",70.6045324324154
"4986",70.6116137756389
"4987",70.6186944087754
"4988",70.6257743320383
"4989",70.6328535456412
"4990",70.6399320497974
"4991",70.6470098447202
"4992",70.6540869306228
"4993",70.6611633077181
"4994",70.668238976219
"4995",70.6753139363385
"4996",70.6823881882892
"4997",70.6894617322837
"4998",70.6965345685345
"4999",70.7036066972541
"5000",70.7106781186548
"5001",70.7177488329486
"5002",70.7248188403477
"5003",70.7318881410641
"5004",70.7389567353096
"5005",70.746024623296
"5006",70.7530918052349
"5007",70.760158281338
"5008",70.7672240518165
"5009",70.774289116882
"5010",70.7813534767456
"5011",70.7884171316184
"5012",70.7954800817114
"5013",70.8025423272357
"5014",70.8096038684019
"5015",70.8166647054209
"5016",70.8237248385031
"5017",70.8307842678591
"5018",70.8378429936994
"5019",70.844901016234
"5020",70.8519583356734
"5021",70.8590149522275
"5022",70.8660708661063
"5023",70.8731260775197
"5024",70.8801805866774
"5025",70.8872343937891
"5026",70.8942874990644
"5027",70.9013399027127
"5028",70.9083916049433
"5029",70.9154426059656
"5030",70.9224929059886
"5031",70.9295425052213
"5032",70.9365914038728
"5033",70.9436396021518
"5034",70.950687100267
"5035",70.9577338984272
"5036",70.9647799968407
"5037",70.971825395716
"5038",70.9788700952614
"5039",70.9859140956852
"5040",70.9929573971954
"5041",71
"5042",71.0070419043069
"5043",71.014083110324
"5044",71.0211236182588
"5045",71.028163428319
"5046",71.0352025407122
"5047",71.0422409556455
"5048",71.0492786733264
"5049",71.0563156939621
"5050",71.0633520177595
"5051",71.0703876449256
"5052",71.0774225756674
"5053",71.0844568101916
"5054",71.0914903487049
"5055",71.0985231914138
"5056",71.1055553385247
"5057",71.1125867902441
"5058",71.1196175467782
"5059",71.1266476083331
"5060",71.133676975115
"5061",71.1407056473296
"5062",71.147733625183
"5063",71.1547609088809
"5064",71.1617874986288
"5065",71.1688133946323
"5066",71.175838597097
"5067",71.182863106228
"5068",71.1898869222307
"5069",71.1969100453102
"5070",71.2039324756716
"5071",71.2109542135197
"5072",71.2179752590594
"5073",71.2249956124955
"5074",71.2320152740325
"5075",71.239034243875
"5076",71.2460525222275
"5077",71.2530701092942
"5078",71.2600870052795
"5079",71.2671032103873
"5080",71.2741187248218
"5081",71.2811335487869
"5082",71.2881476824865
"5083",71.2951611261241
"5084",71.3021738799035
"5085",71.3091859440283
"5086",71.3161973187017
"5087",71.3232080041272
"5088",71.330218000508
"5089",71.3372273080472
"5090",71.3442359269479
"5091",71.3512438574129
"5092",71.3582510996451
"5093",71.3652576538472
"5094",71.3722635202219
"5095",71.3792686989717
"5096",71.386273190299
"5097",71.3932769944061
"5098",71.4002801114954
"5099",71.4072825417688
"5100",71.4142842854285
"5101",71.4212853426764
"5102",71.4282857137143
"5103",71.4352853987439
"5104",71.442284397967
"5105",71.449282711585
"5106",71.4562803397994
"5107",71.4632772828115
"5108",71.4702735408225
"5109",71.4772691140337
"5110",71.4842640026461
"5111",71.4912582068605
"5112",71.4982517268779
"5113",71.505244562899
"5114",71.5122367151245
"5115",71.5192281837549
"5116",71.5262189689907
"5117",71.5332090710322
"5118",71.5401984900797
"5119",71.5471872263334
"5120",71.5541752799933
"5121",71.5611626512594
"5122",71.5681493403316
"5123",71.5751353474096
"5124",71.5821206726931
"5125",71.5891053163818
"5126",71.596089278675
"5127",71.6030725597722
"5128",71.6100551598726
"5129",71.6170370791755
"5130",71.6240183178799
"5131",71.6309988761849
"5132",71.6379787542893
"5133",71.6449579523919
"5134",71.6519364706914
"5135",71.6589143093865
"5136",71.6658914686757
"5137",71.6728679487573
"5138",71.6798437498297
"5139",71.6868188720911
"5140",71.6937933157397
"5141",71.7007670809734
"5142",71.7077401679902
"5143",71.714712576988
"5144",71.7216843081644
"5145",71.7286553617172
"5146",71.7356257378438
"5147",71.7425954367418
"5148",71.7495644586084
"5149",71.756532803641
"5150",71.7635004720366
"5151",71.7704674639925
"5152",71.7774337797054
"5153",71.7843994193724
"5154",71.7913643831903
"5155",71.7983286713556
"5156",71.805292284065
"5157",71.8122552215149
"5158",71.8192174839019
"5159",71.8261790714221
"5160",71.8331399842719
"5161",71.8401002226472
"5162",71.8470597867442
"5163",71.8540186767588
"5164",71.8609768928867
"5165",71.8679344353238
"5166",71.8748913042656
"5167",71.8818474999078
"5168",71.8888030224457
"5169",71.8957578720748
"5170",71.9027120489902
"5171",71.9096655533872
"5172",71.9166183854608
"5173",71.9235705454061
"5174",71.9305220334178
"5175",71.9374728496908
"5176",71.9444229944198
"5177",71.9513724677994
"5178",71.9583212700241
"5179",71.9652694012883
"5180",71.9722168617863
"5181",71.9791636517124
"5182",71.9861097712607
"5183",71.9930552206253
"5184",72
"5185",72.0069441095788
"5186",72.0138875495553
"5187",72.0208303201234
"5188",72.0277724214764
"5189",72.034713853808
"5190",72.0416546173115
"5191",72.0485947121802
"5192",72.0555341386073
"5193",72.0624728967859
"5194",72.069410986909
"5195",72.0763484091696
"5196",72.0832851637604
"5197",72.0902212508742
"5198",72.0971566707037
"5199",72.1040914234414
"5200",72.1110255092798
"5201",72.1179589284112
"5202",72.1248916810278
"5203",72.131823767322
